split,writer_id,sample_count,feat__offset_count__median,feat__offset_count__iqr,feat__draw_segment_count__median,feat__draw_segment_count__iqr,feat__relocation_count__median,feat__relocation_count__iqr,feat__draw_run_count__median,feat__draw_run_count__iqr,feat__draw_fraction__median,feat__draw_fraction__iqr,feat__pen_lift_ratio__median,feat__pen_lift_ratio__iqr,feat__mean_draw_run_length__median,feat__mean_draw_run_length__iqr,feat__mean_draw_length_norm__median,feat__mean_draw_length_norm__iqr,feat__median_draw_length_norm__median,feat__median_draw_length_norm__iqr,feat__mean_relocation_length_norm__median,feat__mean_relocation_length_norm__iqr,feat__relocation_to_draw_ratio__median,feat__relocation_to_draw_ratio__iqr,feat__bbox_width__median,feat__bbox_width__iqr,feat__bbox_height__median,feat__bbox_height__iqr,feat__aspect_ratio__median,feat__aspect_ratio__iqr,feat__ink_density__median,feat__ink_density__iqr,feat__normalized_draw_path_length__median,feat__normalized_draw_path_length__iqr,feat__horizontal_motion_ratio__median,feat__horizontal_motion_ratio__iqr,feat__vertical_motion_ratio__median,feat__vertical_motion_ratio__iqr,feat__path_efficiency__median,feat__path_efficiency__iqr,feat__baseline_slope__median,feat__baseline_slope__iqr,feat__slant_proxy__median,feat__slant_proxy__iqr,feat__mean_abs_turn__median,feat__mean_abs_turn__iqr,feat__sharp_turn_ratio__median,feat__sharp_turn_ratio__iqr,assigned_cluster_id,pca_x,pca_y
train,123495,233,81.0,50.0,77.0,49.0,4.0,3.0,5.0,3.0,0.9534883720930233,0.015353651523864364,0.04878048780487805,0.016853932584269662,16.5,6.0,0.03610390052199364,0.022900644689798355,0.034304700791835785,0.01999778486788273,0.23988188803195953,0.12824884057044983,0.3404347732408445,0.19860798865698248,226.0,152.0,117.0,39.0,1.9477124183006536,1.2966209349593496,0.02658072303323185,0.009283113695759966,2.7761843945727764,0.543746023355121,0.4501616060733795,0.11822831630706787,0.7611663937568665,0.08522087335586548,0.29564480656265246,0.07285946241070429,0.02471334568679556,0.13853231826337375,0.0,0.0714234709739685,0.4580026316642761,0.06915768481843221,0.05128205128205128,0.025393525393525393,3,-2.4554788851519653,4.4157501986890235
train,123498,69,74.0,36.0,72.0,36.0,3.0,2.0,4.0,2.0,0.9627329192546584,0.014230979748221184,0.03870967741935484,0.01540588583843571,19.428571428571427,5.300000000000001,0.04278557002544403,0.02104494348168373,0.036637164652347565,0.01581263542175293,0.17010198533535004,0.14177963137626648,0.18473472784319062,0.12157621434713856,89.0,40.0,53.0,26.0,1.791044776119403,0.8035190615835779,0.06435472920138464,0.027092357563713386,2.8552837434494114,0.7240677488333578,0.5104382038116455,0.10591951012611389,0.7245316505432129,0.09857481718063354,0.253179842146555,0.08440809281186684,0.01355212759324684,0.14842619521332268,0.0,0.0,0.6151453191819398,0.08217072671698045,0.06756756756756757,0.03490196078431373,0,-0.17642111950979375,-0.8628481661512319
train,123499,79,76.0,63.5,76.0,63.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,63.0,0.041478078812360764,0.03311523422598839,0.038571421056985855,0.02991510648280382,0.0,0.0,0.0,0.0,87.0,64.5,52.0,24.5,1.7413793103448276,1.3824836256947455,0.08109768239388335,0.04190775104951974,3.2473239320062657,0.6926360595374819,0.45765921473503113,0.06751640141010284,0.8019070029258728,0.06654688715934753,0.23772681407787533,0.05837274739469328,-0.06471572774204676,0.18723289958376918,0.08331944793462753,0.2499375194311142,0.5278615044510883,0.055463222159025105,0.06306306306306306,0.02336935026484066,1,12.959876580649702,-0.4177433441978526
train,123500,195,72.0,43.0,69.0,40.0,4.0,3.0,5.0,3.0,0.9506172839506173,0.02250903458957154,0.05194805194805195,0.024929742388758787,15.0,4.680555555555555,0.03564104065299034,0.017244109883904457,0.03269220143556595,0.016611960716545582,0.22125282883644104,0.11465255171060562,0.31770003861940077,0.22456984141185946,181.0,116.0,101.0,45.0,1.7826086956521738,1.210919708515629,0.028625086734169407,0.011030885351172234,2.4174298886344263,0.43364546778581525,0.5202593803405762,0.10172288119792938,0.696841299533844,0.0982087254524231,0.33822395097448166,0.10120344029322181,0.0673741368641274,0.2164035355135722,0.0580783486366272,0.12498436868190765,0.5015661096572877,0.09839122128798639,0.04672897196261682,0.03058072758884118,3,-3.4161309814443572,2.4726400558540074
train,123501,158,77.5,58.5,73.0,55.75,4.0,4.0,5.0,4.0,0.9516685205784206,0.020463701675002,0.050786047654139035,0.022623715570144157,15.666666666666666,4.958333333333334,0.038176681846380234,0.025730194058269262,0.03291285037994385,0.021389341447502375,0.1894848495721817,0.11646215617656708,0.2947135500146989,0.22150158493420286,128.5,102.0,83.5,32.5,1.6097014925373134,1.1338810756798667,0.03978071898405252,0.018986683218420175,2.744085433462544,0.6197757276949312,0.41072480380535126,0.10657607764005661,0.7902120053768158,0.07661379873752594,0.27111919376926047,0.08237094315567273,0.0005129388377109355,0.16217419794142285,0.0,0.09885384887456894,0.623340612439194,0.0836091547041995,0.07898841354723707,0.042118734859021165,3,-2.544131333326135,0.6302556003483754
train,123502,162,86.5,70.25,82.0,67.0,4.0,3.75,5.0,3.75,0.9550280898876404,0.014895729890764708,0.04708962118878965,0.01633986928104575,17.07142857142857,4.3125,0.033834319561719894,0.023617383558303118,0.0314664039760828,0.02120722085237503,0.1963130161166191,0.12165382876992226,0.2676847809742217,0.14076529675850027,83.5,56.5,41.0,11.0,2.0135135135135136,1.265459359481099,0.07847474457123751,0.020436655952075847,2.7674166007693746,0.5259839887696631,0.4770519584417343,0.10058735311031342,0.7130849957466125,0.082966148853302,0.29469267343738914,0.07721200801793104,0.022652764351441295,0.14689511990474885,0.0,0.0,0.5076838751939627,0.06533012180931813,0.04145189003436426,0.0258278913194304,3,-1.8379172973081932,1.6384124399333653
train,123504,141,75.0,38.0,73.0,38.0,3.0,2.0,4.0,2.0,0.9607843137254902,0.02227602905569004,0.04081632653061224,0.024159663865546216,18.11111111111111,8.166666666666668,0.03971332311630249,0.020617494359612465,0.03639230877161026,0.016489507630467415,0.20563258230686188,0.11992292106151581,0.22776977275985077,0.2039061506019301,131.0,72.0,50.0,22.0,2.65,1.736842105263158,0.060269624892979455,0.027862984637707013,2.769017565819064,0.473859064654063,0.6985433101654053,0.07498449087142944,0.6024322509765625,0.08583605289459229,0.2535210811144239,0.08205463222451426,-0.022781634592953296,0.09563666670047813,0.0,0.2499375194311142,0.5328537659211592,0.07629698579127969,0.060240963855421686,0.032792925571112755,3,-1.021735296691965,-0.06489024332499538
train,123505,266,78.5,64.0,74.0,60.75,4.0,3.0,5.0,3.0,0.9473684210526315,0.01784013151806474,0.05555555555555555,0.019869410214678765,14.48076923076923,5.152777777777777,0.035427480936050415,0.02584830019623041,0.03163006156682968,0.022129617165774107,0.2202087566256523,0.11971845477819443,0.3688455831146071,0.214768694307354,132.5,112.25,79.0,26.0,1.7659090909090909,1.2402040447815097,0.03945691886381279,0.01721776085445275,2.6309731162090664,0.4598106310684118,0.5513716340065002,0.10793700069189072,0.7044061422348022,0.09686501324176788,0.2858798025409248,0.06885938130204705,-0.024695582106894272,0.13464007353725888,0.0,0.0,0.5326052710730979,0.07860501282732324,0.06681547619047619,0.03649693095012982,3,-3.0153840097498588,1.4713994753224615
train,123506,43,74.0,59.5,74.0,59.5,0.0,1.0,1.0,1.0,1.0,0.01148252944660122,0.0,0.011616161616161616,52.5,40.95,0.05463552102446556,0.032144345343112946,0.04696885123848915,0.023131130263209343,0.0,0.0770086906850338,0.0,0.028033540822204238,90.0,65.0,68.0,27.0,1.352112676056338,1.0459093123027547,0.0734777107194464,0.021784806869046464,3.753200827020666,0.8730406453123334,0.3434547185897827,0.07552452385425568,0.8607504367828369,0.05423387885093689,0.19839479368560278,0.04746560889253337,0.11119595908006781,0.19056729632869393,0.09429199993610382,0.1742202714085579,0.5727720339047281,0.06283827804248143,0.08737864077669903,0.03527242328874902,1,9.580326715786192,-1.187670289229761
train,123510,153,89.0,85.0,85.0,81.0,4.0,4.0,5.0,4.0,0.9538461538461539,0.015594541910331383,0.04838709677419355,0.01709401709401709,16.875,5.9,0.0298359002918005,0.022752217948436737,0.02673223614692688,0.020859399810433388,0.209073007106781,0.1545373797416687,0.35943666920419276,0.19344404877977323,165.0,155.0,73.0,20.0,2.3592233009708736,1.6459203036053132,0.038002945540787335,0.013212528690625315,2.54443344243851,0.4785278439217624,0.42620015144348145,0.07792392373085022,0.7779781818389893,0.06563025712966919,0.3277119467430492,0.07914016798733214,0.03220764911885047,0.11841599134916146,0.0,0.0,0.5090747023676778,0.061946338026355297,0.05511811023622047,0.03004926108374384,3,-2.577140236518161,4.086594481481845
train,123511,92,65.5,67.5,63.5,63.5,3.0,3.0,4.0,3.0,0.9495762711864406,0.014303519061583558,0.0531015037593985,0.01576303598362422,15.633333333333333,6.020833333333334,0.04683593101799488,0.02938195876777172,0.04427941329777241,0.029199031181633472,0.18583062291145325,0.13808017782866955,0.21228776480435874,0.14176241708261572,140.0,117.25,67.0,19.25,2.1335308908045976,1.2536107367475289,0.05284495973120519,0.014977212425273355,3.03147984244134,0.6278684289154293,0.5935710072517395,0.10017330944538116,0.6645430326461792,0.09040100872516632,0.2450185185002305,0.09359950315281018,0.07306869716296976,0.16563858647105442,0.0,0.07141836732625961,0.5958308726549149,0.06382256260487418,0.07246376811594203,0.032115845237581465,3,-1.3057527497311505,-0.2373744285677837
train,123512,122,51.0,43.25,49.5,41.75,2.0,2.0,3.0,2.0,0.9625584112149532,0.026197786807030443,0.03889799520867482,0.02832881803446813,16.708333333333336,10.2375,0.053958600386977196,0.041955914348363876,0.048427268862724304,0.03489063121378422,0.19852264970541,0.16603827103972435,0.14657681887682303,0.1885712310643557,81.0,69.5,42.0,16.75,1.9089795918367347,1.05610661268556,0.07022298569444632,0.024433080069353297,2.5679840740875495,0.596533227568941,0.5087219774723053,0.08702126145362854,0.7162321507930756,0.07792085409164429,0.3146967389725156,0.08344631215093679,0.06883723550434656,0.1646400717681024,0.0,0.09998000413179398,0.6045899629336348,0.08189729810242186,0.0513977547875853,0.03369033732907029,0,-0.5707958093409932,-3.366004602504023
train,123514,247,68.0,58.5,67.0,55.5,2.0,3.0,3.0,3.0,0.9591836734693877,0.02655629694909578,0.0425531914893617,0.028817627366476833,16.666666666666668,9.033333333333335,0.04279056191444397,0.02674078568816185,0.03616541624069214,0.023881101049482822,0.2004130482673645,0.17577581852674484,0.24733181814368596,0.20478952433113384,85.0,69.0,54.0,24.0,1.6041666666666667,1.0661208072972779,0.06179952928304979,0.0276264126639612,2.666448216368977,0.6112911494226001,0.45226770639419556,0.09423048794269562,0.7677901983261108,0.079201340675354,0.27314122958382625,0.10710429878263567,0.02875343702007354,0.2210433459534655,0.0,0.0,0.58317728656711,0.09290083832981899,0.06086956521739131,0.033910533910533905,0,-1.022307529765431,-0.7927458982321018
train,123515,114,60.5,41.75,57.0,39.75,3.0,3.75,4.0,3.75,0.9411764705882353,0.021378700635881875,0.0625,0.024099337038568126,12.472222222222221,3.8194444444444446,0.037688396871089935,0.02312741009518504,0.028969726525247097,0.020542244892567396,0.17777804285287857,0.08259043470025063,0.3412695548654767,0.21074993659038746,86.0,58.75,40.0,9.75,2.0943866943866944,1.5370915268941587,0.059571876330849594,0.021687838814664635,2.1214588050828187,0.34229011323441205,0.4989289939403534,0.11664848774671555,0.6878011226654053,0.09429442882537842,0.39981362997020864,0.11358752797946065,0.024976931133487344,0.15279811947517877,0.0,0.0,0.5834814784794422,0.06070489765359144,0.045454545454545456,0.03188311688311689,3,-3.234109039605435,-1.5487712201726822
train,123517,202,87.5,64.0,83.5,60.5,4.0,4.0,5.0,4.0,0.9531980140186915,0.0187013241361067,0.04909996785599485,0.020513474690883653,16.198412698412696,5.573145604395604,0.03978303633630276,0.025864855386316776,0.03490752540528774,0.022998991888016462,0.24217914044857025,0.13175427541136742,0.3288511789028129,0.20028223142120952,149.5,96.25,87.0,30.0,1.6476939203354297,1.0504480286738351,0.04466110147923219,0.013986113866818695,3.254121238075124,0.6459995100036018,0.527861624956131,0.10333069413900375,0.7720637619495392,0.09164747595787048,0.21312509764627677,0.05194996110177377,-0.08796273203165646,0.19153284710552967,0.0,0.16665161401033401,0.45397677909869416,0.05482298163943078,0.04692122463020296,0.02314368585452923,3,-1.8499822009379103,3.879474701501644
train,123518,60,53.5,38.5,52.5,38.0,1.0,1.0,2.0,1.0,0.9747939124920736,0.028263761700335954,0.025859192525859193,0.02985586401079359,21.416666666666664,13.0,0.05564131960272789,0.0354244252666831,0.04690057225525379,0.03358419053256512,0.1575475037097931,0.17232461646199226,0.08429108590733413,0.19519552224786163,77.0,65.75,50.0,23.25,1.6222875226039783,1.3424869172475193,0.06720952675915848,0.03166866318701333,2.6750250247959824,0.73664785962234,0.551557183265686,0.09435673803091049,0.7016314566135406,0.08468647301197052,0.30215103731307447,0.10260741094079245,0.03350532522275433,0.22242633414146462,0.0,0.0,0.6597192258856415,0.06317190438836118,0.07143869596031183,0.04307692307692308,0,1.3652356456453258,-4.294237517246867
train,123519,63,75.0,58.0,72.0,53.5,4.0,4.0,5.0,4.0,0.948051948051948,0.019227008266946788,0.0547945205479452,0.021351112655460476,14.6,4.2928571428571445,0.0494651161134243,0.032564837485551834,0.041460923850536346,0.02966948039829731,0.19598862528800964,0.16741999238729477,0.23643565030195976,0.16116470952615541,95.0,81.5,72.0,28.5,1.5161290322580645,1.0415666923687557,0.05723007684004934,0.023662408359974643,3.2366484888635663,0.676567610230312,0.4726170599460602,0.10532885789871216,0.776103138923645,0.07600080966949463,0.22015246563151952,0.06379920030840969,-0.0366144299721425,0.12963397643744226,0.0,0.0,0.6169868650618923,0.06789664460163025,0.08163265306122448,0.03486721611721613,0,-1.8696050094948162,-0.32421822939109685
train,123520,259,72.0,56.5,69.0,54.0,4.0,4.0,5.0,4.0,0.9473684210526315,0.015123038281754986,0.05555555555555555,0.016883457035369018,14.222222222222221,4.011904761904763,0.037456169724464417,0.02840894926339388,0.031501349061727524,0.02420635800808668,0.20773829519748688,0.13194584846496582,0.3366375450351254,0.1848463121419237,124.0,115.0,70.0,22.5,1.8524590163934427,1.2800597912490497,0.042985759741907235,0.017540767865585304,2.498352240875512,0.37768142830262397,0.449461966753006,0.10039815306663513,0.7631284594535828,0.0878966748714447,0.33442711056390645,0.08446144832300123,0.03570973748168103,0.15699866748812594,0.0,0.0,0.5303621923222261,0.0789334210548015,0.05263157894736842,0.031762989671248854,3,-3.159268633142981,1.2178888308755609
train,123521,20,69.5,64.25,66.0,59.5,3.5,5.0,4.5,5.0,0.9453405017921147,0.02287376048817702,0.05782085561497326,0.025594124185673486,14.133333333333333,4.914215686274511,0.039728762581944466,0.023912765085697174,0.03768597170710564,0.021923030726611614,0.2335829958319664,0.13545160740613937,0.3083279461575845,0.15141670622922243,83.0,98.25,48.5,12.25,1.7349939975990396,2.077826813379687,0.06671973986944481,0.019706220085061336,2.666411952739935,0.5784248477710099,0.3571406304836273,0.08517445623874664,0.8139530718326569,0.07147841155529022,0.3363960367654283,0.07386018435077146,0.016022846879053882,0.24958639833785798,0.0,0.0,0.5865664063465028,0.0653217380097958,0.08134920634920634,0.01872165931763456,3,-2.7939116794961536,0.34685308923888203
train,123522,96,68.5,62.5,66.0,58.75,3.0,3.0,4.0,3.0,0.9632996632996633,0.017300556586270943,0.038098693759071114,0.018742142976868922,17.583333333333336,6.253472222222221,0.03489233925938606,0.023223206400871277,0.03051504958420992,0.02061988925561309,0.19559034705162048,0.12092834338545799,0.2234667128801869,0.15560734470425003,91.0,96.5,78.0,62.25,1.4053881278538813,1.2874038141984303,0.04559377363061777,0.03206944226818602,2.5240318365646033,0.8035542797447786,0.38617953658103943,0.1677003800868988,0.8165326416492462,0.11952593922615051,0.3082927906914127,0.12380790212790604,0.09094157529746923,0.2005279938958755,0.08943882212042809,0.19996000826358795,0.5119179871809267,0.0834793020096703,0.045370370370370366,0.029937156111770426,3,-1.1831829691098947,1.6754887907168057
train,123523,97,63.0,44.0,61.0,43.0,2.0,3.0,3.0,3.0,0.9655172413793104,0.016666666666666607,0.03571428571428571,0.017940199335548173,18.0,6.190476190476192,0.047168243676424026,0.026646558195352554,0.04165863245725632,0.02732003666460514,0.18107664585113525,0.1523820012807846,0.1712045397574482,0.11579052768466049,81.0,52.0,40.0,31.0,2.25,1.373202614379085,0.07762936529642443,0.04285941123962402,2.7025594442173984,0.541469720881687,0.519424319267273,0.11674240231513977,0.7068234086036682,0.0889747142791748,0.2724670321465126,0.0799199789228428,-0.039874004074065744,0.08784192324068253,0.0,0.0,0.594156302511692,0.06769789990597641,0.05194805194805195,0.029619805481874442,0,0.24416412447553612,-1.7579148132572846
train,123524,39,64.0,50.5,62.0,47.5,3.0,3.0,4.0,3.0,0.9453125,0.026120914302732445,0.05785123966942149,0.029152421906067677,13.0,5.838888888888889,0.04555398225784302,0.02735099382698536,0.040430374443531036,0.021350419148802757,0.1719907820224762,0.06971831619739532,0.22918106821365034,0.1742173990860444,92.0,72.0,45.0,14.5,2.090909090909091,1.3056843920191374,0.07698317697472441,0.0299792136586121,2.898460507518327,0.6188025372387775,0.46602025628089905,0.11501540243625641,0.7600706815719604,0.09024083614349365,0.2851561726040513,0.0868904221951316,0.05676536183044176,0.13696264894266594,0.0,0.09046908095479012,0.5944159994734094,0.0739615628913386,0.05755395683453238,0.043915857605177994,0,-2.053050649963853,-2.3073248482869895
train,123525,191,69.0,58.5,67.0,56.0,2.0,2.0,3.0,2.0,0.9637681159420289,0.016980289825117456,0.03759398496240601,0.01838886195503843,18.666666666666668,6.0,0.05653153732419014,0.025155704468488693,0.04940656200051308,0.022197142243385315,0.2931402623653412,0.17791632562875748,0.22558157816317406,0.16851855360527837,190.0,129.5,160.0,66.5,1.2,0.712868769972121,0.030915852638684075,0.012081985306955458,3.718924573790316,1.1904060424560479,0.3885250985622406,0.10579432547092438,0.8504008650779724,0.060792505741119385,0.1887048435842532,0.05679809260835411,-0.03450561650575607,0.24337185484630178,0.0,0.0,0.4532621192932129,0.06081814003496527,0.05555555555555555,0.03344989653951917,2,0.40682165285026856,4.119106163468646
train,123526,197,70.0,52.0,67.0,49.0,3.0,4.0,4.0,4.0,0.9484536082474226,0.02447552447552448,0.05434782608695652,0.02716417910447761,15.0,5.800000000000001,0.03991229459643364,0.030861690640449524,0.035363078117370605,0.02448444999754429,0.19719138741493225,0.11833050847053528,0.2743863807061596,0.17457415883563296,95.0,77.0,44.0,22.0,2.1470588235294117,1.3633556356150285,0.0679290433512837,0.022890434054808492,2.640056612086697,0.5502223655952503,0.4880724847316742,0.10367792844772339,0.7371178865432739,0.0878903865814209,0.31150092023999854,0.09186926441594723,-0.011571477305937763,0.09911735629520949,0.0,0.0,0.5865690287421731,0.08353613568590834,0.06060606060606061,0.04333333333333333,0,-2.3818254476433127,-1.5126817274953237
train,123527,146,66.0,47.75,64.0,47.5,2.0,3.0,3.0,3.0,0.9663841807909604,0.03356844305120166,0.03478523895946763,0.03595368243905834,19.5,15.025641025641026,0.04125610366463661,0.025167691987007856,0.03676009923219681,0.025751024018973112,0.1630803793668747,0.1464056260883808,0.16817329061867464,0.22318827354182183,65.0,48.0,26.0,12.0,2.5684615384615386,1.721843434343434,0.10568112936544347,0.04107807089497145,2.4983890280729755,0.5489336267529197,0.5598020553588867,0.09483984112739563,0.6600666642189026,0.09159967303276062,0.3354418064014866,0.09505269146299594,-0.014324628013636641,0.08941033812544515,0.0,0.0,0.5822843970923588,0.0677051898137162,0.05714804063860668,0.03151637990189849,0,-0.22732793799183743,-2.6910744166504044
train,123528,87,69.0,46.5,67.0,44.5,3.0,4.0,4.0,4.0,0.96,0.02349942605251565,0.041666666666666664,0.025530769277046818,18.0,7.5472222222222225,0.04277180880308151,0.025406023487448692,0.04006737098097801,0.025027524679899216,0.19142694771289825,0.15379812568426132,0.20154745895162374,0.138656522323704,121.0,88.0,55.0,25.0,2.210526315789474,1.3986821149864628,0.05830049344194614,0.022509839279684488,2.7872933301060403,0.4560012935391966,0.5304006338119507,0.08996345102787018,0.7014217972755432,0.09964677691459656,0.28326158824493153,0.10521276390384521,0.044267569430625174,0.12921190414359254,0.0,0.08711360394954681,0.5609358354048295,0.055798135874222776,0.05555555555555555,0.022785139621402342,3,-1.2235371917531108,0.1412846661542539
train,123529,218,68.5,63.5,65.5,60.75,3.0,4.0,4.0,4.0,0.9523809523809523,0.019494342291372035,0.05,0.021591161447923606,15.25,5.126488095238095,0.040045253932476044,0.029062161687761545,0.03601103276014328,0.026260480750352144,0.18307750672101974,0.11406220868229866,0.258543729877614,0.17276362061406772,76.0,65.75,33.0,15.0,2.2421875,1.6067538126361653,0.09070804986086758,0.03567588166493277,2.686115787576923,0.46060275758470226,0.4824244976043701,0.12400424480438232,0.7113174498081207,0.11877758800983429,0.2997806332409031,0.07710867534329152,0.02762897487240714,0.12923065687122592,0.0,0.0,0.5680376633089417,0.07116538239239523,0.05423791138076853,0.029891304347826088,3,-1.904137521966025,-1.302759333111948
train,123530,123,71.0,54.5,70.0,53.5,2.0,2.5,3.0,2.5,0.9791666666666666,0.02933338925705342,0.02127659574468085,0.030440680009645525,28.0,20.875,0.040995996445417404,0.02530719805508852,0.03641785308718681,0.022550219669938087,0.12112779170274734,0.20372246392071247,0.08800134706827148,0.20040465860378243,94.0,72.0,46.0,26.5,2.108695652173913,1.6253663003663004,0.07026045846874736,0.02434270755842126,2.8460631972310266,0.5651229780181941,0.5921739935874939,0.10175684094429016,0.660528838634491,0.10335958003997803,0.2675456872667971,0.09341990945076245,-0.03287315660715618,0.13440713067994067,0.0,0.0,0.5343118798348212,0.07090266891208663,0.04081632653061224,0.027031414531414527,2,1.8244579106691394,0.013081355021956021
train,123532,72,67.5,44.25,67.0,43.5,0.0,1.0,1.0,1.0,1.0,0.017857142857142905,0.0,0.01818181818181818,40.33333333333333,48.0,0.05862467363476753,0.03098768275231123,0.05135028623044491,0.030295390635728836,0.0,0.11984708718955517,0.0,0.047811819970618924,84.0,49.75,61.0,30.0,1.4346590909090908,0.8782770902828982,0.07424697519533081,0.04155167626207585,3.760673161429647,1.1403721047956483,0.5445586144924164,0.07003328204154968,0.7618981599807739,0.06201539933681488,0.18037453799432968,0.06319413188617168,-0.14092670744791486,0.24724064505323406,0.0,0.0,0.6539558505525395,0.07551621398223174,0.09780009564801531,0.038713611329661696,1,9.269810707000692,-3.5228038110606357
train,123533,212,69.5,38.5,66.5,35.5,3.0,3.0,4.0,3.0,0.953125,0.024400519295387446,0.04918032786885246,0.026755365500366453,16.162337662337663,6.175000000000001,0.0325081255286932,0.017735105473548174,0.0300062270835042,0.01870711473748088,0.1708655133843422,0.1252744421362877,0.28604500983684134,0.20673068866330305,88.0,60.25,27.0,9.0,3.3582621082621085,2.2633505598621877,0.0822831980761575,0.026681294782116005,2.194817950562519,0.3564099650391106,0.619135320186615,0.09120859205722809,0.5862049758434296,0.09382152557373047,0.40167316190836516,0.09371408541176823,-0.002561100387219226,0.08936939430525705,0.0,0.0,0.5750700770619371,0.06791734197625399,0.051993692273034464,0.02901310401310401,3,-2.3091546566156596,-1.4334665270706672
train,123534,120,69.0,59.0,67.5,57.75,2.0,1.0,3.0,1.0,0.9675666199158486,0.0200892857142857,0.033520599250936325,0.021387411347517732,21.291666666666664,12.487499999999997,0.047833314165472984,0.03404211159795523,0.044244250282645226,0.03112577786669135,0.17205053567886353,0.14401383511722088,0.1334728719046272,0.10045419618872528,73.5,58.75,41.0,17.25,1.8283730158730158,1.171620602719069,0.0935127428044358,0.03400352701991473,3.340963145977472,0.6147195222349944,0.47972050309181213,0.09835394471883774,0.7615688443183899,0.09000241756439209,0.2393012074708578,0.05625843057491306,-0.016992728865309448,0.14000771302302814,0.0,0.14878727495670319,0.5819684486435541,0.08761586510339148,0.07258536585365853,0.044440318981475824,0,1.337738068989104,-2.7136870944033213
